message_id,user_id,cp_name,source,cp_id,ai_chat_id,sender_type,message_content,actual_created_at
"666,145","11,994,230",Software Development Job Bootcamp with GenAI Certification | Python | Blended | 25 Mar 2026,classroom,"35,716","146,274",user,Give me coding ninjas support mail id,"29 Apr, 2026, 3:34 PM"
"666,131","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,277",ai,Hi Naveen Adhikari! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:28 PM"
"666,132","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,Hi Naveen Adhikari! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:29 PM"
"666,133","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,"I have some queries, is the guidance session feedback is also work as feedback of mock interview","29 Apr, 2026, 3:30 PM"
"666,134","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"No, the guidance session feedback does not work as feedback for your mock interview. Feedback for the guidance session is recorded separately from any feedback you receive or provide regarding mock interviews. Each has its own form and purpose. How can I assist you with your Coding Ninjas classroom today?","29 Apr, 2026, 3:30 PM"
"666,135","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,ok so what is happen in guidance session how can interviwer guide me ,"29 Apr, 2026, 3:31 PM"
"666,136","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"In a guidance session, the interviewer usually helps you understand your progress, strengths, and areas to improve based on your learning or interview experience. You can expect detailed feedback, strategy tips, and career advice tailored to your performance and goals. The guidance is focused on helping you grow, rather than just evaluating your answers.

Is there a specific area you want to improve on, or a topic you want more details about in these sessions?","29 Apr, 2026, 3:31 PM"
"666,137","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,so they ask me interview question or coding questions?,"29 Apr, 2026, 3:32 PM"
"666,138","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"No, the guidance session is not focused on asking you new interview or coding questions. Instead, it’s about discussing your past performance, clarifying doubts, and planning how you can improve. The interviewer or mentor may review questions from previous interviews or tests with you, point out common mistakes, and guide you on preparation strategies. Would you like to know how to prepare for a guidance session or how to schedule one?","29 Apr, 2026, 3:32 PM"
"666,140","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,ok so i need preparation for guidance session like mock interview,"29 Apr, 2026, 3:33 PM"
"666,141","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"You don’t need to prepare for a guidance session the same way you do for a mock interview. In a guidance session, there’s no evaluation or test. The goal is to review your progress, discuss your experiences, and get advice from the mentor. However, it can help to bring questions, your recent interview experiences, or specific challenges you faced. This way, you’ll get the most from the session. 

Would you like tips on what topics to discuss in a guidance session?","29 Apr, 2026, 3:33 PM"
"666,142","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,sure thanks for help and i have last question,"29 Apr, 2026, 3:33 PM"
"666,143","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"Of course, Naveen! Go ahead and ask your last question. I'm here to help.","29 Apr, 2026, 3:33 PM"
"666,146","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,"who assist about guidance session and who feed the information on you,","29 Apr, 2026, 3:34 PM"
"666,147","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"Guidance sessions are usually conducted by experienced mentors or interviewers assigned by Coding Ninjas. These mentors assist you by sharing feedback, growth strategies, and personalized advice. As for my knowledge, I rely on information provided by the Coding Ninjas team to assist you with classroom guidance, features, and platform queries.

Is there anything else I can help with?","29 Apr, 2026, 3:34 PM"
"666,148","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,No,"29 Apr, 2026, 3:34 PM"
"666,149","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,Was this helpful?,"29 Apr, 2026, 3:34 PM"
"666,150","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",user,Yes,"29 Apr, 2026, 3:34 PM"
"666,151","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,278",ai,"I'm glad I could help! Please drop your feedback from 1 to 5 to help us improve. 

Happy learning! 🎯","29 Apr, 2026, 3:34 PM"
"666,139","5,453,334",Job Bootcamp DA Live | 25 Mar 2024(B),classroom,"32,790","146,279",ai,Hi Vivek Singh! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:33 PM"
"666,144","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",ai,Hi Reddy Rohith! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:33 PM"
"666,153","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",user,need to reach  relation ship manager,"29 Apr, 2026, 3:35 PM"
"666,154","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","29 Apr, 2026, 3:35 PM"
"666,155","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",user,after complete 60% scored and get certificate.how much time is there for learning the another videos,"29 Apr, 2026, 3:36 PM"
"666,156","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",ai,"Once you complete 60% and score enough to get your certificate, your course access continues for the full duration originally provided. You can keep watching other videos and learning from the remaining content as long as your course access period is active. Need help finding your course duration or its end date?","29 Apr, 2026, 3:36 PM"
"666,157","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",user,yes,"29 Apr, 2026, 3:36 PM"
"666,158","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,280",ai,"Your course access lasts for 21 months from your course start date. Within this time, you can keep watching any videos and learning from all course modules, even after earning your certificate. To check your exact course end date, go to your Coding Ninjas home screen, find your enrolled course, and you'll see the end date displayed below the course name on your dashboard. Is there anything else you'd like to know?","29 Apr, 2026, 3:36 PM"
"666,152","4,028,677",Blended | Web Development Job Bootcamp Spring Boot | 03 Mar 2025,classroom,"34,728","146,281",ai,Hi Naveen Adhikari! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:34 PM"
"666,159","12,199,366",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 29 Apr 2026,whatsapp,"35,811","146,282",user,Hi,"29 Apr, 2026, 3:39 PM"
"666,160","12,199,366",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 29 Apr 2026,whatsapp,"35,811","146,282",ai,Hi Deepak Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:39 PM"
"666,161","12,199,366",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 29 Apr 2026,whatsapp,"35,811","146,282",user,Today Class timing ??,"29 Apr, 2026, 3:40 PM"
"666,162","12,199,366",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 29 Apr 2026,whatsapp,"35,811","146,282",ai,Could you please specify which course or batch you're referring to? This will help me provide the correct class timing for you.,"29 Apr, 2026, 3:40 PM"
"666,163","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,283",ai,Hi Reddy Rohith! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:41 PM"
"666,165","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,283",user,where can i find enrolled course,"29 Apr, 2026, 3:42 PM"
"666,166","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,283",ai,You can find your enrolled course on your dashboard after you log in to the Coding Ninjas classroom platform. Your active and past courses are shown there for quick access. Let me know if you're unable to find it or need help navigating!,"29 Apr, 2026, 3:42 PM"
"666,167","10,138,334",Job Bootcamp Data Analytics Live | 30 Jul 2025,classroom,"34,994","146,285",ai,Hi Kanishk Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:44 PM"
"666,168","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",ai,Hi Reddy Rohith! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:44 PM"
"666,169","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",user,how can find the enrolled course,"29 Apr, 2026, 3:45 PM"
"666,170","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",ai,"You can find your enrolled course directly on your Coding Ninjas dashboard after logging in. Just check your dashboard or classroom—your active courses will be listed there for easy access. If you need help with finding a specific course or something isn’t showing up, let me know!","29 Apr, 2026, 3:45 PM"
"666,177","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",user,21 months means how many ,"29 Apr, 2026, 3:47 PM"
"666,178","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",ai,"21 months means 1 year and 9 months. If you need the number of days, it’s usually 638 or 639 days, depending on how the months fall in the calendar. Let me know if you meant something different!","29 Apr, 2026, 3:47 PM"
"666,179","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",user,i join in august so how many months is there ,"29 Apr, 2026, 3:48 PM"
"666,180","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",ai,Could you clarify the exact date in August when you started your course? That will help me calculate how many months you have left from your 21-month access period.,"29 Apr, 2026, 3:48 PM"
"666,181","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",user,"august 24th,2025","29 Apr, 2026, 3:48 PM"
"666,182","10,033,008","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Aug 2025",classroom,"35,027","146,286",ai,"If you join on August 24th, 2025, your 21 months of access will last until around May 24th, 2027. This means you can access your course materials for 21 months from your joining date. If you want the exact date your access will end or help tracking your remaining time, just ask!","29 Apr, 2026, 3:48 PM"
"666,173","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,287",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:45 PM"
"666,171","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,288",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:45 PM"
"666,172","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,289",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:45 PM"
"666,175","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,290",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:46 PM"
"666,174","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,291",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:46 PM"
"666,176","12,058,675",Job Bootcamp Data Analytics Live | Hinglish | 01 Apr 2026,classroom,"35,793","146,292",ai,Hi hrushikesh manohar bhad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 3:46 PM"
"666,186","6,721,253",Job Bootcamp Data Analytics Live | 17 Sep 2025,classroom,"35,128","146,293",ai,Hi Harminder singh! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:01 PM"
"666,185","6,721,253",Job Bootcamp Data Analytics Live | 17 Sep 2025,classroom,"35,128","146,294",ai,Hi Harminder singh! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:01 PM"
"666,188","9,724,425",Blended | Web Development Job Bootcamp Java  | 25 Jun 2025,classroom,"34,931","146,295",ai,Hi Kashish Narang! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:04 PM"
"666,187","9,724,425",Blended | Web Development Job Bootcamp Java  | 25 Jun 2025,classroom,"34,931","146,296",ai,Hi Kashish Narang! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:04 PM"
"666,189","10,467,627",Job Bootcamp Data Analytics Live | 03 Sep 2025,classroom,"35,091","146,297",ai,Hi GEIRIDHERAN.S! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:08 PM"
"666,190","10,467,627",Job Bootcamp Data Analytics Live | 03 Sep 2025,classroom,"35,091","146,298",ai,Hi GEIRIDHERAN.S! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:08 PM"
"666,216","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",ai,Hi Khairmode Aniket! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:30 PM"
"666,217","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",user,yes ,"29 Apr, 2026, 4:30 PM"
"666,218","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","29 Apr, 2026, 4:30 PM"
"666,220","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",user,can i get her contact number?,"29 Apr, 2026, 4:30 PM"
"666,221","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",ai,"I can’t share your Relationship Manager’s (RM) contact number directly. However, if you let me know what issue you’re facing, I’ll do my best to help you here. Would you like to share more details, or should I arrange for your RM to contact you?","29 Apr, 2026, 4:30 PM"
"666,224","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",user,Yes,"29 Apr, 2026, 4:31 PM"
"666,225","8,881,820","E&ICT Academy, IITG | PG | Data Analytics | Live | 24 Apr 2025",classroom,"34,831","146,308",ai,"That's completely understandable. Please note that it typically takes 24–48 working hours for it. If you share the issue here, I may be able to help resolve it sooner. Would you like to try that first?","29 Apr, 2026, 4:31 PM"
"666,219","8,206,072",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,309",ai,Hi ADITYA SINGH! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:30 PM"
"666,222","8,206,072",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,309",user,Reach rm,"29 Apr, 2026, 4:30 PM"
"666,223","8,206,072",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,309",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","29 Apr, 2026, 4:31 PM"
"666,226","8,206,072",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,309",user,General question,"29 Apr, 2026, 4:31 PM"
"666,227","8,206,072",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,309",ai,"Could you let me know what your general question is? That way, I can try to help you directly or guide you to the right place.","29 Apr, 2026, 4:31 PM"
"666,228","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,Hi Amisha Verma! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:32 PM"
"666,229","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,from where to visit coding ninjas placement cell?,"29 Apr, 2026, 4:32 PM"
"666,230","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,"You can access the Coding Ninjas Placement Cell from your classroom dashboard. Look for the Placement Cell section once you log in to your account. This hub provides job listings, application tracking, interview help, and more. Let me know if you need guidance finding a specific feature!","29 Apr, 2026, 4:32 PM"
"666,240","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,i just see the option of placement where placed student list is showing but no option of placeemt cell,"29 Apr, 2026, 4:39 PM"
"666,241","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,"Thanks for letting me know, Amisha. Can you confirm if you’re looking for features like job listings, applications, or interview prep and not just the placed student list? This will help me understand exactly which Placement Cell feature or section you want to access.","29 Apr, 2026, 4:39 PM"
"666,242","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,yes i want to access placement cell section,"29 Apr, 2026, 4:40 PM"
"666,243","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,"To access the Placement Cell section and see job listings, auto-apply, and interview prep support, you must have earned at least 1 Skill Badge on your profile. If you don’t see the full Placement Cell features, please check your profile for any Skill Badge. If you haven’t earned one yet, focus on completing required modules or assessments. Once you have a Skill Badge, the Placement Cell will appear automatically on your dashboard.

Let me know if you already have a Skill Badge and still cannot see it—I'll guide you with the next steps!","29 Apr, 2026, 4:40 PM"
"666,248","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,okay,"29 Apr, 2026, 4:41 PM"
"666,249","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,Is there anything else I can help with?,"29 Apr, 2026, 4:41 PM"
"666,250","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,No,"29 Apr, 2026, 4:41 PM"
"666,251","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,Was this helpful?,"29 Apr, 2026, 4:41 PM"
"666,252","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",user,Yes,"29 Apr, 2026, 4:41 PM"
"666,253","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,310",ai,I'm glad I could help! Please drop your feedback from 1 to 5 to help us improve.,"29 Apr, 2026, 4:41 PM"
"666,233","3,491,096",Job Bootcamp DA Live | 03 Mar 2025,classroom,"34,725","146,312",ai,Hi KARTIKEY PATHAK! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:35 PM"
"666,234","3,491,096",Job Bootcamp DA Live | 03 Mar 2025,classroom,"34,725","146,313",ai,Hi KARTIKEY PATHAK! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:35 PM"
"666,238","3,582,869",Job Bootcamp Data Analytics Live | 17 Sep 2025,classroom,"35,128","146,314",ai,Hi Raman Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:37 PM"
"666,237","3,582,869",Job Bootcamp Data Analytics Live | 17 Sep 2025,classroom,"35,128","146,315",ai,Hi Raman Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:37 PM"
"666,239","2,496,803",Job Bootcamp DA Live | 10 Mar 2025,classroom,"34,711","146,316",ai,Hi Amisha Verma! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:38 PM"
"666,244","1,205,008",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,317",ai,Hi Robina Shakwa! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:40 PM"
"666,245","1,205,008",Job Bootcamp Data Analytics Live | 15 Oct 2025,classroom,"35,244","146,318",ai,Hi Robina Shakwa! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:40 PM"
"666,254","10,895,718",Job Bootcamp Data Analytics Live | 17 Dec 2025,classroom,"35,384","146,319",ai,Hi Jaylaxmi Singh! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:42 PM"
"666,261","10,739,637",IITM Pravartak | Student | Training & Internship Certification in Advanced DSA | Java | Blended | 15 Oct 2025,classroom,"35,264","146,322",ai,Hi Naina! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:54 PM"
"666,262","10,739,637",IITM Pravartak | Student | Training & Internship Certification in Advanced DSA | Java | Blended | 15 Oct 2025,classroom,"35,264","146,323",ai,Hi Naina! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 4:54 PM"
"666,277","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,327",ai,Hi KANAV MAHAJAN! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:06 PM"
"666,278","3,413,385",Career Camp | With job assistance | Python | Professionals 10th Feb'23,classroom,"22,302","146,328",ai,Hi Vivek kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:07 PM"
"666,279","3,413,385",Career Camp | With job assistance | Python | Professionals 10th Feb'23,classroom,"22,302","146,328",user,i need job,"29 Apr, 2026, 5:07 PM"
"666,281","3,413,385",Career Camp | With job assistance | Python | Professionals 10th Feb'23,classroom,"22,302","146,328",ai,"Could you clarify what you need help with regarding a job — are you looking for guidance on placements, resume help, or want to know how Coding Ninjas supports job applications?","29 Apr, 2026, 5:07 PM"
"666,283","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,330",ai,Hi KANAV MAHAJAN! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:09 PM"
"666,284","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,330",user,hey am i eligible for python mock interview,"29 Apr, 2026, 5:09 PM"
"666,285","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,330",ai,"To check your eligibility for the Python mock interview, could you tell me if you're asking about scheduling one, accessing past mocks, or something else related to eligibility? That way I can guide you better!","29 Apr, 2026, 5:09 PM"
"666,286","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,330",user,i scored 80.16% in python module,"29 Apr, 2026, 5:10 PM"
"666,287","7,364,930",Job Bootcamp DA Live | 24 Oct 2024(B),classroom,"34,519","146,330",ai,"Thanks for sharing your score! To confirm your eligibility for the Python mock interview, could you let me know if your course requires a minimum score for mock interviews or if you saw any criteria mentioned in your classroom? This will help me give you the most accurate answer.","29 Apr, 2026, 5:10 PM"
"666,288","621,503",Job Bootcamp DA Live | 25 Jul 2024(A),classroom,"33,514","146,331",ai,Hi Bismiya Firdos M! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you. How can I assist you with your Coding Ninjas classroom today?,"29 Apr, 2026, 5:13 PM"
"666,291","11,754,378",Job Bootcamp Data Analytics Live | 25 Feb 2026,whatsapp,"35,608","146,333",user,Hi,"29 Apr, 2026, 5:21 PM"
"666,292","11,754,378",Job Bootcamp Data Analytics Live | 25 Feb 2026,whatsapp,"35,608","146,333",ai,Hi Neha sati! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:21 PM"
"666,295","11,754,378",Job Bootcamp Data Analytics Live | 25 Feb 2026,whatsapp,"35,608","146,333",user,"Still facing the same issue....2 recording videos are there 
48 sec & 13 min","29 Apr, 2026, 5:22 PM"
"666,296","11,754,378",Job Bootcamp Data Analytics Live | 25 Feb 2026,whatsapp,"35,608","146,333",ai,"Could you tell me which feature or section you’re facing this issue with? Is it about accessing classroom content, video playback, or something else? This will help me assist you better.","29 Apr, 2026, 5:22 PM"
"666,301","4,870,588",[TA Batch ] Blended | Web Development Job Bootcamp Spring Boot | 01 Nov 2025,classroom,"35,359","146,335",ai,Hi Rajshi Parmar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:23 PM"
"666,302","4,870,588",[TA Batch ] Blended | Web Development Job Bootcamp Spring Boot | 01 Nov 2025,classroom,"35,359","146,336",ai,Hi Rajshi Parmar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 5:23 PM"
